id,content_anonymized,3.5 Flash,3.1 Pro,GPT5.5_Medium
12760,đàn ông sẽ không tiếc tiền đối với người phụ nữ không để tâm đến tiền của họ :)),2,2,1.0
12761,đù đù . e có bạn trai chưa làm qen phát like e gái qá 😍❤️😍❤️😍,2,2,1.0
12763,[NAME] khoá đầu cám ơn khoá dưới đã nói hộ nhé :)),2,2,2.0
12764,Bạn nói như tát vào mặt chủ cfs này 😂😂😂,2,2,1.0
12766,mình chỉ nói theo snghi riêng thôi chứ đụng chạm gì ai :)),2,2,1.0
12767,Đi ra amata chơi đc mà ko bao gái buổi hẹn đầu là hơi ki bo :)),2,2,1.0
12769,Ngọc Thư này phải bông k 🤣,1,1,1.0
12770,[NAME] hay vl haha,2,2,1.0
12771,[NAME] bb bao bao qq,1,1,1.0
12772,Ủa tài ra amata kím gái hay sao biết dữ zạ haha,2,2,1.0
12773,[NAME] m cmt zạy ngta tưởng t nữa mới vl nghe haha,2,2,1.0
12774,[NAME] 2 tụi bay nghĩ gì vậy t ra amata chỉ để vô lotte coi phim với đi sieu thị thôi :)),2,2,1.0
12775,Bạn nữ nào đi ăn kh mình bao nè :)),2,2,1.0
12776,Minh Hiếu bạn mk nè bạn,1,1,1.0
12777,"Ăn j mà cần bao 😀?
[NAME] cẩn thận",1,1,1.0
12778,Đọc đi đọc lại vẫn không hiểu đang nói gì :)))))),2,2,1.0
12780,Trang Hạ ngu sao hiểu được 😆,0,0,1.0
12781,Trường Phạm Hả ? Đúng rồi Hạ ngu mà :))))),1,1,1.0
12782,Trang Hạ ng ta đọc 1 lần phải tóm tắt đc câu chuyện luôn chứ 😆,1,1,1.0
12783,Trường Phạm Hạ càng đọc càng khg hiểu :))))),2,2,1.0
12784,Trang Hạ [NAME] đọc câu chuyện trc thì mới hiểu đc cái sau 🙂,1,1,1.0
12785,Trường Phạm Đọc rồi mà vẫn khg hiểu :)))),2,2,1.0
12786,[NAME] hãy đọc các cmt để dễ hiểu hơn 🙂,1,1,1.0
12787,[NAME] muốn đụ nhau hay gì =))),1,1,1.0
12788,Ngọc [NAME] m nói to v 😂,2,2,1.0
12789,"Khải Lê 1 lần nữa bỏ đi nha cậu
đã dặn bao nhiêu lần dồi @@",1,1,1.0
12790,[NAME] t đâu phải cái loại như vậy đâu m?? Quá đáng lắm ngà nghen,1,1,1.0
12791,quỷ hà... nói bnhieu lần vs bạn r á,1,1,1.0
12792,[NAME] trời má t bần thôi chứ t đâu có hèn mà nt như thế được,1,1,1.0
12793,bần chứ ko có hèn à nghen,1,1,1.0
12794,[NAME]  🤣🤣🤣 chín xác.. mà t thấy m vừa bần và hèn nữa đó nha bạn hiền.. tém tém lại nha.. hay m là thằng bị nói bữa h,1,1,1.0
12795,mình đnag ước đây này,1,1,1.0
12796,[NAME]  🤣🤣🤣 nhột thì nói t tiếng nha,1,1,1.0
12797,cũng muốn lắm đó bạn hiền à,1,1,1.0
12798,[NAME] để mai t đăng cơ phếc sần cho m nhột nha,1,1,1.0
12801,"1 vs 1 đi còn nghe tạm
1 vs N+1 thì đéo nha :))))",2,2,1.0
12802,vậy thì đéo có bồ nhé,1,1,1.0
12803,[NAME] Có bồ hay 1 đống bồ =)),1,1,1.0
12806,Sau khi đọc cfs #2117 thấy xàm lol vô cùng 🙂,1,0,1.0
12807,"E ki bo quá chứ nói ai, ko đưa link fb còn nói ai :)))",2,2,1.0
12808,"bố em làm nhà hàng , mẹ em làm nhà nghỉ =]]",1,1,1.0
12809,Tính ra bạn này vẫn sunshine lắm nè =)))),1,1,1.0
12811,[NAME] ủa cũng theo dõi confession trg P hả cún :)),2,2,1.0
12812,[NAME] lâu lâu thấy vài đứa share đọc chơi :)),0,0,1.0
12813,Đọc đi nhiều cái thú dzị lắm =))),1,1,1.0
12814,Đừng vơ cả nắm nhé chủ thớt...,1,1,0.0
12816,"đơn giản mà, Con người độc đoán",1,1,1.0
12817,? [NAME] vấn đề share tiền hay sĩ diện nó quan trọng vậy hả?,1,1,1.0
12818,"chứng tỏ 1 tí , mì gói cả théng 👍🏿",1,1,1.0
12819,Đăng ẩn danh cũng là kiếm fame á? Rè lí??,1,1,1.0
12820,[NAME] fame hả bú miếng =)),1,1,1.0
12821,Quý Hoàng bú l bú lắm vậy =)),1,1,1.0
12822,Xuân Hưng 😂😂😂 fame ăn đc đấy =)),2,2,1.0
12823,[NAME] ăn đ béo đc đâu,1,1,1.0
12824,Xuân Hưng đoán xem =)) trend,1,1,1.0
12826,[NAME] nghe gì chưa em :))))) ?,2,2,1.0
12827,Đọc cmt trên hộ em :)))),2,2,1.0
12828,Trang Hạ  haizz bú đá riết,1,1,1.0
12829,[NAME] đạp bây giờ ditme :))))),2,2,1.0
12832,[NAME] chả đầu tư gì hết bạn ha,1,1,1.0
12833,[NAME] bảo xách l đi thôi mà. [NAME] hết mức,1,1,1.0
12834,Thiện Ps  bạn nhây vkl,1,1,1.0
12835,[NAME]  chứ ko đúng à!,1,1,1.0
12836,Thiện [NAME]  t ns thằng ko chịu đầu tư cfs là gái đăng,1,1,1.0
12838,Học đi em suốt ngày,1,1,1.0
12839,[NAME] sinh viên nghèo nên chưa có bạn gái :v,0,0,1.0
12840,"[NAME]  ngày cày mấy job như ae mình thì ko có thời gian đi ngủ chứ nói chi đến đi ăn để share, thôi thì ế cho lành a ơi, ko là lên confession nha kkk",2,2,1.0
12841,Nhiều khi chúng ta cần có một chủ đề đủ hot để nói a à kkk,2,2,1.0
12842,A quan hệ rộng rủ bạn gái nào đi ăn rồi share đi để nổi rồi bán hàng onl cho dễ kkk,2,2,1.0
12843,[NAME]  hết bán kem rồi à kkk,2,2,1.0
12844,Cái năng lực và sự ga lăng k thể hiện qua việc ai trả tiền e nhé ^^. Nếu có ng dư tiền họ thể hiện năng lực thì đơn giản quá ^^. Hãy để ch đó qua bên đi ăn với ng ta nếu câu nói của ng ta là giỡn thì sao ^^ nếu là thật thì dẹp cũng đã muộn đâu đúng k ??? 🤣🤣,1,1,1.0
12845,"Bây giờ bạn trai kia lại viết stt lại ""thiệt chứ tao chỉ thử tiền nong thôi nó đã xồn lên"" =))) thì đúng là rất là truất 🤣🤣🤣",1,1,1.0
12846,"Tiền bạc vậy thì khỏi quen cho rồi. Tính toán chi ly như vậy thì quen làm cl gì mấy ba??? Đâu phải ai cũng ăn bám đâu mà lên đây than miết. Chẳng qua là do tụi mày xui gặp đứa đào mỏ vậy thôi 😊
Mà tao thiết nghĩ. Trả bữa đầu thù có làm sao?? Anh trả tăng 1 đi tăng hai em mời, đó là chuyện bt. Không thì tự giác tiền ai nấy trả.
Còn nếu gặp phải đứa k tự giác thì xác định đi ☺",1,1,1.0
12847,"Con gái dành trả tiền thì về trách móc, mà mới buổi đầu đề nghị share tiền thì thấy kì vl :)))",2,2,1.0
12848,Theo [NAME] con trai nên trả hết trong buổi đầu,1,1,1.0
12849,[NAME] Theo Tr ý thì con trai trả buổi đầu thì con gái có thiện cảm hơn :)))) chẳng hạn như bao Tr net hahaha,2,2,1.0
12850,[NAME] như lìn ý :))),2,2,1.0
12855,Quốc Đô Trần Việt Huy Lê Hoàng Việt Hoàng Tử Gió'ss bớt nha mậy :v,1,1,1.0
12856,"[NAME] haizzz, nó bảo ko :v",1,1,1.0
12859,Ngọc Tịnh đọc tưởng m ko chứ,1,1,1.0
12860,Ước gì :)) Công Minh Minh Hiếu [NAME],2,2,1.0
12863,"Câu: ""Cuộc Sống mà"" nằm trong phim gì thế các mày
#Ost",1,1,1.0
12864,[NAME] - [NAME] xem 🙂,1,1,1.0
12865,Coi hài của faptv có nhiều đó mày =)),1,1,1.0
12866,"nhận xét : ""do t ngu hay do bạn ghi thâm thúy quá nhỉ? đọc đến lần t3 vẫn chưa hiểu bạn ấy đang nói về vấn đề gì! 🙂 văn lan man k đi vào trọg tâm vấn đề!"" 2đ về chỗ",0,0,1.0
12867,Tam Thiếu chán hổg muốn nói luôn á! văn gì đâu đọc hoài k hiểu 😌😌😌,0,0,1.0
12868,[NAME] chắc IQ 200 😂😂😂🤣🤣🤣🤣🤣,2,2,1.0
12869,Vậy tóm lại là gv dở hay bạn dở ? Còn nếu bạn nói gv lừa đc bạn là bạn dở hơn gv. Còn bạn đã giỏi rồi thì cần gì phải đi học để cho gv lừa rồi than vãn ? Còn câu cuối trong xã hội đấu tranh càng nhiều thì con người ta càng giỏi càng phát triển chứ sao bạn nói phát triển càng ít ?????,0,0,0.0
12870,người ta dạy là một truyện còn mình hiểu và áp dụng ra sao là do bản thân mình. đừng có lấy lý do cuộc sống mà.,1,1,0.0
12871,viết đúng chính tả r hãng lên tiếng kkk,2,2,1.0
12872,[NAME] vl chiến sĩ. viết đúng chính tả hãy cmt..kkkk,2,2,1.0
12873,Nói cái gì mà lan man . [NAME] có tập trug vấn đề chính gì cả . 1 đ về chỗ 🙂,1,1,1.0
12874,Đọc mà thấy cứ như coppy nguyên đoạn triết lý  tiếng anh rồi google translate ra tiếng việt :))),2,2,1.0
12875,"Hãy về đội của [NAME] shark , đầu tư mỗi năm cho những ngành giải trí lấy lỗ làm lãi lên đến những con số mà đếm mãi cũng không đếm nổi, cv nhẹ nhàng, lương cao trả theo 30p 40p hoặc hơn sẽ thương lượng, đi làm có nhân viên đưa rước tận nơi
Cv không yêu cầu bằng cấp, không có kinh nghiệm càng tốt, nhanh tay số lượng không bao giờ có hạn :>",1,1,1.0
12877,dạo này đỉn hay pr cho bạn [NAME] mà,1,1,1.0
12878,Nhật Điển đẹt méo cần đỉn pr,1,1,1.0
12879,"Thành Đạt thôi mãi yêu, t sẽ cứ nhắc đến m ahihi",2,2,1.0
12880,[NAME] t sợ mày rồi 😵😵😵,1,1,1.0
12881,Về công ty tao nè baby shark,1,1,1.0
12882,Phuong Lan @su 2 nhà kinh doanh đọc r giải thích cho t vs coi nó muốn ns gì,2,2,1.0
12883,[NAME] Mỹ theo e là một thanh niên ức chế môn mac đag nêu ý kiến của mk,0,0,1.0
12884,[NAME] th dùng [NAME] để giải thích e nghe với. [NAME] đọc đi đọc lại vẫn k hiểu 😂😂😂😂,2,2,1.0
12885,[NAME]. Chắc phải am hiểu [NAME] lắm :v xút sắc kkkk,2,2,1.0
12886,[NAME] thâm thúy quá e k hiểu gì hết. [NAME] hiểu k th kkkk,2,2,1.0
12887,[NAME] haha. [NAME] như “là nó mà k fai là nó mà chính là nó” á. Xút sức kakaka,2,2,1.0
12888,"Lệ Nguyên Nguyễn cái gì cũng đòi hỏi ng khác phải cho mình thế này cho mình thế kia, mà k chịu bản thân phải cố gắng. Rồi k cho lại nói trường ntn trường như thế kia. K muốn đi học mà muốn qua môn. Trường nào thì cũng thế, k cố gắng thì chẳng làm gì đc. 🙂",1,1,1.0
12889,Quang Dũng dạ th muốn đòi hỏi thì trước tiên bản thân phải cố gắng đã đúng k th ??,1,1,1.0
12890,[NAME] đúng rồi. Haha. Cứ muốn nhận đó gọi là tham lam. 🙂,2,2,1.0
12891,[NAME] nếu thầy nói thế... như e đã nổ lực học tiếng anh... nhưng k vào thì sao thầy...,1,1,1.0
12892,[NAME] học k vào dc... chứ các môn tư duy logic lại làm dc đấy,1,1,1.0
12893,[NAME]... e nói thế khác nào nói trg mình... nói dc làm chả dc bao nhiu,1,1,1.0
12894,"[NAME] cố gắng thôi, chứ cứ nói em không học đc thì cả đời không học đc à? Phải đầu tư, cố gắng 1000% công sức em có thì sao không được?",1,1,1.0
12895,Huyền Bùi nhiều lúc điều em có khiến bao người muốn. Vậy tại sao ko làm nó lớn hơn em 😘,1,1,1.0
12896,Duy Phạm giống các mấy ac kia và e đọc k hỉu j cả 😪😪,1,1,1.0
12897,Á đù 2 chúng mày quen nhau à . Bất ngờ nhỉ 🙂,1,1,1.0
12898,[NAME] ( MT ) quen nhau cả tỷ năm r giờ ms pk hả 😁😁😁,2,2,1.0
12900,Duy Phạm bạn cùng trường của e giờ là bạn cùng trường của a luôn à 😝😝😝,1,1,1.0
12901,[NAME] ko ngờ là t bít cả hai vck m thôi ấy mà,1,1,1.0
12902,Biên Hòa  này thật nhỏ bé 🙂,1,1,1.0
12903,Tóm lại là s? Ghét môn Mác- Lê nin chứ gì?? K phải riêng mình bạn đâu :)))),1,1,1.0
12904,Năm nhất như 1 chú trâu ngơ ngát.... bay giờ năm 4... đụng tới trâu thì xác định... bị hút cho hết chết nha,1,1,1.0
12905,Thì bởi... tiếng việt học chưa xog nữa. Lấy đâu học tiếng anh,1,1,1.0
12906,K đủ sức... nói chung càng học càng đi vào lối mòn,1,1,1.0
12907,"Bọn mày ko cần hiểu ý nghĩa của stt đâu, hãy tập trung vào câu cuối cùng, tin tao đi :))",2,2,1.0
12908,[NAME] Mai  Tram Anh :))) ủa ý là đang khen hay chê 🤣🤣 cíu tao,1,1,1.0
12910,[NAME]  quá đáng vcl 🤣,1,1,1.0
12911,"Ố ồ, hình dung ra 1ng 😂😂đúng k taaaa, có ai cùng suy nghĩ vs t ko",2,2,1.0
12912,Đứa nào cũng dính cú lừa :)))) cuộc sống mà,1,1,1.0
12913,"Đọc cmt các bạn khác, t thấy ai cũng nói kiểu rối não ng đọc ấy",1,1,1.0
12914,[NAME]  bây h ý bạn đó là đang khen hay chê :))),1,1,1.0
12915,Vương Thảo Trinh lâng lâng giữa cuộc đời 😂😂,2,2,1.0
12916,Thật kém sang :< trừ 10đ thanh lịchh,0,0,1.0
12917,[NAME] nhu :)) tao biet ng vỉt,2,2,1.0
12918,mai oi :)) hình như đọc câu nay tao biết ai viet,2,2,1.0
12919,Đọc 1 lần ko hiểu gì và cũng ko đọc tiếp 🙂,1,1,1.0
12920,cuối cùng cũng chỉ là kinh doanh giáo dục rồi thu tiền,1,1,1.0
12921,má ơi nó nói cái gì vậy tròi,1,1,1.0
12922,Ko học trường này thì đừng cmt nữa bạn mình :)),2,2,0.0
12924,[NAME] có bao giờ nghe cái gì mà đúng thời điểm sẽ đạt được điều mình muốn chưa :))),2,2,1.0
12925,tới lượt m cmt hết vui r nha 😂😂😂,2,2,1.0
12926,[NAME] mà đúng k🤣🤣,1,1,1.0
12927,[NAME] không 😑,1,1,1.0
12929,"Truyền thái y, ở đây có nạn nhân của [NAME] - lênin 🙁",1,1,1.0
12930,[NAME] giải thích hộ t cái,1,1,1.0
12933,[NAME] s ko kkk. Tui nghĩ là tui hiểu sơ sơ R đó kk. [NAME] từng học trg đó mà. Kk. À ibx nói cho nghe kk,1,1,1.0
12934,kkk đang tính nói hiểu thì ib bỏ nhỏ vs kkk,2,2,1.0
12935,Cuối cùng ý mày là gì?,1,1,1.0
12936,[NAME] biết cfs đang nói cái gì,1,1,1.0
12938,Xát muối rồi xoa dịu hả bạn😫,1,1,1.0
12941,Thanh niên mới hất cùn xong bị dính triết lý hả ba =)),1,1,1.0
12942,cho hỏi có ai học năm khóa 2018 ngành quản trị kinh doanh ở đây k?,1,1,1.0
12944,"Theo nhứ được hiểu thì..
Năm nhất ơi thấy trường đẹp ko ,sự kiện đẹp ko, chương trình làm cho các e tốt chứ💋💋💋 Nếu tốt thì vào trường đóng học phí nha.
Năm 3 ,4 sắp ra rồi nhớ phải biết ..biết gì ''biết điêù''  đó láo cho rớt môn nha chứ ko phải nghỉ 20% là ko bị cấm thi đâu nha
😂😂Đơn giản là trương đi theo hướng dịch vụ nên để khi ban đầu vào thôi sau khi xác định ok là thấy cánh nha",2,2,0.0
12945,"🆘 Em có con bạn. Em xin dấu tên. Nó đang muốn đốt trường 🏤🔥 em nghĩ trường mình nên mở thêm ngành phòng cháy chữa cháy. Vì nghe bảo trước đây trường từng cháy 1 lần
-Đây chỉ là góp ý của em thôi :<-",1,1,1.0
12947,[NAME] vẫn đg hoang mang về nội dung và mục đích của cfs này,0,0,1.0
12950,Đọc kỹ và suy nghĩ lại sẽ hiểu,1,1,1.0
12952,[NAME]  a viết gửi e đó phải kooo kkkk - ừm e hiểu mà ks hết =))),2,2,1.0
12953,:))) a k văn chương đến v nha. [NAME],2,2,1.0
12955,"Còn tao lên tui nhỏ bảo, ủa chị ra cùng đợt tụi e hả. Tại s k phải là ra cùng đợt của chị cơ chứ",1,1,1.0
12956,"t cũng khóa 14, lưu luyến thì bỏ lại vài môn năm sau học rồi ra trường, như t này =)))))))))))) Cuộc Sống mà",1,1,1.0
12957,Chinh Chinh Duyên Tũn Ngọc Thư Tiểu Băng Thu Hiền lúc đầu t đọc t đọc chắc nói về trường nhiều lắm ... khúc sauuu,1,1,1.0
12959,[NAME] Chinh ừ kiểu vậy đó,1,1,1.0
12960,Viết cfs này với hi vọng vụt e thêm lần nữa trước khi ra trường. T tóm tắt cho đứa nào xài 3g yếu . :)),2,2,1.0
12961,"Khóa 14 ng ta ra rồi,mà giờ mình vẫn còn ngồi đây, chắc có lẽ còn lưu luyến quá mà 😂",2,2,1.0
12962,"Phịch thủ à sao mới hết tháng 9 mà chia tay chia chân rồi 😂😂😂
P/s: đùa tí thôi 😆😆😆",1,1,0.0
12963,Lên trường- đi làm- về ngủ :(((,1,1,1.0
12964,khúc cuối sao mà đau lòng vậy 😞,0,0,0.0
12965,[NAME] cuộc sống mà.!,1,1,1.0
12966,Chắc cấp 3 thanh niên 10d văn 😂😂,2,2,1.0
12967,[NAME]  9.5đ à,1,1,1.0
12968,[NAME] há há. Quĩ xứ. Cmt bên đây lun ák 😂😂,2,2,1.0
12970,"cuộc sống mà , đoán xem!",1,1,1.0
12971,"Nhắn lại: ""Mình không hợp nhau đâu"".
#Ost",1,1,1.0
12972,"chưa phải người yêu thì đó là bình thường, có miệng ăn thì có tiền trả :))))",2,2,1.0
12973,"Câu tl ki bo hay không trong thâm tâm bạn cũng đã có câu tl. [NAME] đâu a chàng kia thử lòng bạn thì sao. [NAME] không quan trọng. Quan trọng là đi ăn ở đâu, món gì. Không muốn share thì đừng đi 😊",1,1,0.0
12974,"Tiền chứ có giấy đâu nhỉ? 😂 bạn đã nói là bình đẳng mà sao còn phân biệt buổi đầu hay buổi cuối? Và biết đâu bạn nam ấy đang thử lòng bạn? Nếu ngầu, bạn có thể trả ngược lại cho bữa ăn ấy :))) Thời đại bình đẳng mà :)))",2,2,1.0
12975,A là ctrai tuy a k giàu nhưng sự ga lăng tối thiểu của 1 thằng ctrai là trả tiền trong lần hẹn đầu tiên. Khi quen nhau hiểu nhau r muốn ntn thì tính sau,1,1,1.0
12976,Thiết nghĩ thằng cu kia còn quá non nớt trong cái xã hội này... chưa nên chìm đắm vào thứ tình yêu mù quáng.... sao k bảo em ơi tối lay mình đi chơi nha e.. a chủ trì còn e chủ chi nhé... vừa sang chảnh vừa ngọt ngào và lại có thêm gạch về xây nhà.. lãi quá còn gì :))),2,2,1.0
12977,Bạn này kém lần sau sợ thì rủ đi trà đá thôi :))) trước mình cũng chỉ cho đi trà đá rồi hít bụi không tốn tiền 🤣🤣🤣 nên k cần share 😂😂,1,1,0.0
12978,"Thì lần đầu bạn nam trả, lân sau nếu bạn nữ biêt điều sẽ tự trả =))",1,1,1.0
12979,Xác định là nó ko có tình ý j với bạn và chỉ xem bạn là bạn bè bt thôi nhé 😉,1,1,1.0
12980,"[NAME] ăn mì những ngày còn lại chứ không share số tiền này với e đâu, đến với a đi người ơi :))))",2,2,1.0
12984,Gửi bài mà không thấy đăng🙃🙃,1,1,1.0
12985,Nếu mình đăng kèm hình ảnh thì như nào ạ ??,1,1,1.0
12986,Đã gửi bài và chưa thấy duyệt,1,1,1.0
12987,"[NAME] ơi, nếu muốn gửi kèm hình thì sao ạ ?",1,1,1.0
12988,"Còn ít tuổi nên cứ lo công việc,  sự nghiệp đã yêu đương nhăng nhít khổ lắm. À tiện đây bên cty ad đang tìm người phát tờ rơi.  Làm ib nha em.
#ost",1,1,1.0
12989,"Tại sao trên đời này lại sinh ra những thằng đàn ông tồi tệ như thế nhỉ, để rồi những thằng đàn ông tốt như chúng tôi phải gánh chịu tai tiếng theo .....",0,0,1.0
12990,Vo Nghi rõ khổ. Làm đàn ông tốt cũng khó,2,2,1.0
12991,"[NAME]  làm.đàn ông tốt thì.rất dễ, nhưng đàn ông tốt muốn có bạn gái thì rất khó :))) vì con gái thích những thằng nghịch ngợm chất ngất thôi ..",2,2,2.0
12992,"Chúng ta vẫn đang sống yên bình dưới bầu trời wifi và môi trường không khí ngập tràn drama, nào cùng "" hít hà ""để cơ thể trở nên  mạnh khỏe,",1,1,1.0
12993,Có bầu được 2 tuần. Cơ mà theo đuổi 3 4 tháng 😑 có chút bối rốiii. [NAME] ở đâu cứ mọc lung tung sao -.-,0,0,1.0
12994,voãi cả “do anh k hề yêu cô ấy” nói v chúng nó ch*** xã giao nên có bào à 😏😏,0,0,0.0
12995,[NAME] k có lỗi... lỗi là do cách chúng ta iu. Hoặc sai người mà thôi. T.y đâu có lỗi. Nếu thật sự các bạn iu 1 ai đó... quảng đường hạnh phúc trong bạn có dài k. Hay ngắn như lúc bạn chia tay,2,2,0.0
